symbol,market
6885,TYO
7264,TYO
7550,TYO
7555,TYO
7868,TYO
SHM,NYSEARCA
CGX,NYSE
SKR,LON
SKR,BKK
NAD,CURRENCY
SPP,JSE
SKS,NYSE
SLTDA,ASX
STS,NYSEMKT
TAG,NASDAQ
TAG,FRA
TAG,CVE
TAN,NYSEARCA
SET,INDEXBKK
SET,INDEXCBOE
TGG,FRA
TIG,LON
BITTI,HEL
8892,TYO
YNP,BKK
2432,TYO
DTA,JSE
DTA,FRA
RLO,JSE
SPS,BME
AFX,SWX
AFX,JSE
DLV,JSE
4234,TYO
EMH,JSE
EKP,WSE
EASTW,BKK
E2V,LON
BQP,SGX
ESX,INDEXNYSEGIS
ASZ,ASX
6486,TYO
EGYO,IST
ISGYO,IST
EMNIS,IST
EMKEL,IST
EGCYO,IST
4282,TYO
2047,TYO
3902,TYO
1866,TYO
MOX,INDEXNYSEGIS
MOX,FRA
PDT,CNSX
STRS,SWX
AJS,FRA
ELCO,OTCMKTS
3271,TYO
4849,TYO
QS6A,FRA
WBS,LON
523732,BOM
ESTI,IDX
EFO,NYSEARCA
2730,TYO
9857,TYO
2458,TYO
NVE,NYSE
NVE,JSE
LPP,WSE
531241,BOM
ACU,NYSEMKT
ACU,LON
ANF,SWX
EVM,NYSEMKT
Y06,SGX
6928,TYO
FFF,CVE
CSB,JSE
KEA,LON
MGT,TSE
DOO,NYSEARCA
DOO,FRA
NEOS,LON
M44U,SGX
TEO,ASX
SCF,ETR
U77,SGX
PDZ,KLSE
PDZ,WSE
PAX,INDEXEURO
PAX,LON
PAX,CNSX
ECBYO,IST
6932,TYO
115610,KOSDAQ
ERSU,IST
SCON,MCX
SCON,FRA
SCON,ETR
2049,TYO
6417,TYO
ELS,CVE
ESCOM,IST
EGEEN,IST
MVW,INDEXNYSEGIS
ECR,BME
SAVIAA,BMV
ERBOS,IST
EPLAS,IST
EDIP,IST
ECYAP,IST
DZ8,FRA
522295,BOM
EMSA,NYSEARCA
532874,BOM
2372,TYO
EXQ,CPH
EXQ,INDEXCBOE
ENA,WSE
8044,TYO
ENBR3,BVMF
MRG,STO
ERST,TLV
4770,TYO
AUKT,LON
AVX,SGX
NHL,LON
TELIA1,HEL
6972,TYO
2369,TYO
DGB,KLSE
EDF,SWX
SALEE,BKK
EMN,FRA
EMN,JSE
PMM,JSE
MCM,LON
MCM,BME
EMCO,OTCMKTS
7591,TYO
EZY,NYSEARCA
F34,SGX
2371,TYO
DIVA,NYSEARCA
143160,KOSDAQ
121800,KOSDAQ
517449,BOM
140410,KOSDAQ
CUP,CURRENCY
EZL,INDEXNYSEGIS
TGL,LON
GAM,BME
AEA,NYSE
AEA,JSE
EBRO,BME
ENK,ASX
ENKA,LON
ENKAI,IST
UGL,NYSEARCA
UGL,ASX
UGL,INDEXEURO
VKI,NYSEMKT
VKI,FRA
VOS,SWX
EATECH,KLSE
GES,CPH
GES,FRA
EBK,NYSEARCA
N4E,SGX
8541,TYO
EBT,INDEXNYSEGIS
ITQ,ASX
ITQ,FRA
6361,TYO
2653,TYO
2651,TYO
505141,BOM
JET,TSE
NKL,NYSEMKT
WDI,SWX
532626,BOM
HAK,FRA
WBA,SWX
WGC,CNSX
NIA,CVE
MXA,NYSEMKT
LVL,NYSEARCA
LVL,CVE
LVL,CURRENCY
ICC,NYSEMKT
ICC,BKK
ELB,WSE
ESGN,NYSEARCA
EVZ,INDEXCBOE
DZE,INDEXNYSEGIS
ECON,NYSEARCA
EDC,NYSEARCA
ECD,FRA
ECD,WSE
2438,TYO
1562,TYO
HEID,SWX
IDR,CURRENCY
IDR,BME
509162,BOM
119500,KOSDAQ
139050,KOSDAQ
PDI,BKK
110500,KOSDAQ
ERAA,IDX
ECII,IDX
EWI,NYSEARCA
ECILC,IST
MES,NYSEARCA
EDZ,NYSEARCA
EDZ,FRA
EDZ,AMS
EDZ,BMV
ZNC,MCE
EDP,SWX
123750,KOSDAQ
127120,KOSDAQ
115480,KOSDAQ
RBMS,IDX
3UI1,FRA
123410,KOSDAQ
EDGE,LON
ENO,BME
EDR,BME
EDR,SWX
AMIGO,AMS
ELR,LON
ELR,ASX
EEX,FRA
EEX,WSE
TOPS,AMS
EE0,FRA
B69,SGX
EWC,NYSEARCA
EWC,BMV
ESEMS,IST
5334,TYO
GCL,FRA
104830,KOSDAQ
ERY,NYSEARCA
ERY,BMV
ERN,NYSEMKT
ERN,CURRENCY
ERN,JSE
ENX,NYSEMKT
ENX,JSE
PSY,NYSE
SAGA,OTCMKTS
FMV,NYSE
EFA,NYSEARCA
CFE,CNSX
PTN,NYSEMKT
570,SGX
EFIN,OTCMKTS
EFORL,BKK
ERF,SWX
EFF,EPA
EGS,FRA
EGS,WSE
EGCO,OTCMKTS
EGCO,BKK
DRX,FRA
8720,TYO
565,SGX
569,SGX
ENGL,INDEXFTSE
EGL,FRA
8250,TADAWUL
EGPRO,IST
STEAV,HEL
STERV,HEL
AGCR,EPA
AGCR,OTCMKTS
2374,TYO
2055,TYO
541,SGX
547,SGX
EIS,NYSEARCA
3606,TYO
533,SGX
EGSER,IST
PASAB,BMV
FQ7,SGX
566,SGX
504,SGX
EUR,CURRENCY
ERC,NYSEMKT
4523,TYO
508,SGX
502,SGX
2108,TYO
1882,TYO
6328,TYO
JDAN,CPH
553,SGX
550,SGX
2550,HKG
9020,TYO
VSTT,OTCBB
545,SGX
546,SGX
MEKO,STO
6518,TYO
EKI,INDEXNYSEGIS
EIF,LON
6822,TYO
SMB,NYSEARCA
EGI,NYSEMKT
ELIS,EBR
FBG,NYSEARCA
ELTEL,STO
529,SGX
ELSA,IDX
EEN,NYSEMKT
EEN,FRA
EMI,NYSEMKT
EMAN,NYSEMKT
EMBA,OTCMKTS
9963,TYO
WTC,FRA
532038,BOM
6218,TYO
ENTR,NASDAQ
ENC,BME
NORDJB,CPH
EEV,NYSEARCA
578,SGX
EDV,NYSEARCA
SBM,NYSEARCA
ELG,CVE
3556,TYO
EBS,VIE
EBS,SWX
558,SGX
EPH,FRA
PRM,ASX
ASURB,BMV
EPMT,IDX
6724,TYO
EPM,NYSEMKT
EPM,CVE
LPK,SWX
BES,ELI
GAA,BATS
900935,SHA
EQU,NYSE
567,SGX
EEP,BME
7744,TYO
5973,TYO
ERP,FRA
5971,TYO
AEFES,IST
ERICB,SWX
600832,SHA
EREGL,IST
EMB,NYSEARCA
HAVT,EPA
ERHI,OTCMKTS
UEX,FRA
ERG,LON
1635,TYO
EPCO,BKK
4557,TYO
ESTR,BCBA
ESC,NYSE
2926,TYO
2926,HKG
ESRI,OTCMKTS
HLEE,SWX
IGF,FRA
CET,NYSEMKT
5351,TYO
TAMT,EPA
TAM,NYSE
9057,TYO
ETM,EPA
1711,TYO
554,SGX
1717,TYO
9376,TYO
FEB,FRA
UMST,EPA
ALUMT,EPA
EUV,INDEXNYSEGIS
ERT,NASDAQ
EUC,WSE
EJ,NYSE
EUSP,OTCMKTS
9928,TYO
5602,TYO
VGO,CNSX
VGO,WSE
INVN,SWX
EVN,SWX
EVN,VIE
2607,TYO
AGG,NYSEARCA
EVR,ASX
ESV,FRA
AU8U,SGX
EPIQ,NASDAQ
HPF,BKK
NWI,NYSEMKT
543,SGX
EWINT,KLSE
ERO,NYSEARCA
CRR,FRA
ARX,NYSE
EDG,NYSE
EDG,LON
EWT,NYSEARCA
EWT,BME
EWT,BMV
EWF,INDEXNYSEGIS
7487,TYO
4918,TYO
EXACT,AMS
538,SGX
544,SGX
EAGB,OTCMKTS
EAGB,VIE
EFG,NYSEARCA
EFG,JSE
600656,SHA
AHAP,IDX
BIMA,IDX
CFIN,OTCMKTS
CFIN,IDX
ASDM,IDX
BIPP,IDX
ASIA,NASDAQ
INCF,IDX
TMPI,IDX
LMPI,IDX
ELTY,IDX
ECZYT,IST
MAMI,IDX
2734,TYO
2206,TYO
SMMA,IDX
INAI,OTCMKTS
INAI,INDEXDB
INAI,IDX
NISP,IDX
POOL,IDX
CMPP,IDX
OMRE,IDX
PTSP,IDX
RMBA,IDX
SRSN,OTCMKTS
SRSN,IDX
SIMA,OTCMKTS
SIMA,IDX
3226,TYO
FOC,NYSE
HOC,TSE
FTEL,INDEXEURO
4771,TYO
8050,TYO
8050,TADAWUL
FOY,EBR
8087,TYO
9749,TYO
6420,TYO
8860,TYO
9757,TYO
6794,TYO
NEI,NASDAQ
IRV,NYSEARCA
PML,FRA
TBS,JSE
RLY,NYSEARCA
ELH,LON
FSH,CVE
FSH,CNSX
9361,TYO
6945,TYO
6960,TYO
2908,TYO
2908,HKG
FWD,FRA
4554,TYO
FFL,NYSEARCA
FFL,FRA
FMT,BKK
FIO,NYSE
GRU,NYSEARCA
8209,TYO
7260,TYO
7254,TYO
FESH,MCX
ENP,NYSE
6090,TYO
6090,TADAWUL
IRN,ASX
8040,TYO
8040,TADAWUL
DESN,SWX
FRTA3,BVMF
FNSYO,IST
2379,TYO
7957,TYO
9883,TYO
4295,TYO
FFI,FRA
4848,TYO
KTMI,VIE
KTMI,SWX
FBI,CVE
SCC,NYSEARCA
SCC,BKK
4912,TYO
RCOM,BATS
FRUT,INDEXEURO
CFG,BME
CFG,FRA
ALRIC,EPA
3318,TYO
FIPL,BCBA
HYC,NYSE
HYC,LON
FASW,IDX
ACTA,LON
AGA,NYSEARCA
AGA,LON
4368,TYO
8278,TYO
BSR,JSE
4998,TYO
5121,TYO
5121,KLSE
5199,TYO
1905,TYO
1906,TYO
DAW,JSE
8066,TYO
TIK1V,HEL
502180,BOM
PTSC,OTCMKTS
FEN,NYSEMKT
8298,TYO
5212,KLSE
5212,TYO
6292,TYO
6867,TYO
6911,TYO
526247,BOM
PTL,FRA
PTL,BKK
8012,TYO
8012,TADAWUL
SLT,NYSE
SLT,SWX
6400,TYO
IDM,TSE
IDM,ASX
IDM,WSE
6912,TYO
7292,TYO
7294,TYO
7923,TYO
3944,TYO
FENIS,IST
CNR,NYSEMKT
4001,TADAWUL
MEO,SWX
MEO,ASX
MAY,NYSE
IFX,SWX
8575,HKG
9657,TYO
9658,TYO
BRF,NYSEARCA
ADI,EPA
FHZN,SWX
F10,SGX
506947,BOM
F11,SGX
2933,HKG
KD8,ETR
KD8,FRA
KD8,SWX
9913,TYO
9914,TYO
FAE,BME
1519,HKG
FDP,FRA
FDP,JSE
GFF,ASX
GFF,NZE
SSA,LON
RUG,LON
SNP,BCBA
SNP,CNSX
SNP,BKK
ANM,WSE
UTP,BKK
FSU,NYSEARCA
FSU,FRA
FACC,VIE
SMDM,OTCMKTS
SMDM,IDX
FXM,NYSEARCA
6954,TYO
KARW,IDX
HEXA,IDX
150900,KOSDAQ
FTAS,LON
LEY,EPA
ARTD,OTCMKTS
6937,TYO
7503,TYO
7508,TYO
5816,TYO
7509,TYO
7510,TYO
112240,KOSDAQ
2655,TYO
507852,BOM
BCF,JSE
AKE,NYSEMKT
AKE,CNSX
2892,TYO
ALTS,BATS
SARA,OTCMKTS
500009,BOM
500009,KRX
ANDC,OTCMKTS
FRO,TSE
F17,SGX
1813,TYO
8100,TADAWUL
4921,TYO
6210,HKG
6210,TYO
2656,TYO
1326,TYO
2657,TYO
126700,KOSDAQ
WRL,FRA
500012,BOM
500012,KRX
500014,BOM
500014,KRX
FCC,BME
500016,BOM
500016,KRX
3895,TYO
2767,TYO
F&D,BKK
FDL,NYSEARCA
FDL,NZE
FDL,FRA
F07,SGX
RPO,LON
SIF,NYSEMKT
SIF,CPH
2660,TYO
1210,TADAWUL
FAT,CNSX
900180,KOSDAQ
126870,KOSDAQ
FDD,NYSEARCA
FDD,FRA
FDD,BMV
APCO,BKK
2903,TYO
2903,HKG
ATX,INDEXVIE
ATX,NASDAQ
ATX,CVE
6955,TYO
6814,TYO
5605,TYO
FER,BME
ABBA,IDX
KOIN,IDX
3564,TYO
8423,TYO
2665,TYO
BIE,FRA
BDA,SGX
ABCIL,NSE
2913,HKG
1775,TYO
2921,HKG
SULT3,BVMF
FFA,JSE
HDX,INDEXNYSEGIS
HDX,FRA
LHD,LON
LHD,ASX
FFB,JSE
BSCL,NYSEARCA
500036,BOM
3646,TYO
FAY,FRA
500058,BOM
505681,BOM
FFM,CVE
FFM,FRA
BLD,NYSEMKT
AFE1V,HEL
4658,TYO
FRIGO,IST
4659,TYO
FGLD,OTCMKTS
GFC,TLV
FAG,STO
3623,TYO
SOLUTN,KLSE
500077,BOM
CANF,NYSEMKT
CBP,CNSX
519475,BOM
507956,BOM
506373,BOM
FFY,LON
FFY,FRA
FQ3,FRA
SENSEX,INDEXBOM
7241,TYO
FINU,NYSEARCA
GOE,SWX
FCO,NYSEMKT
FCA,CVE
FIHO12,BMV
2817,TYO
FINN,OTCMKTS
EFO1V,HEL
FINF,NYSEARCA
FFKRL,IST
533333,BOM
FINN13,BMV
FTCH,OTCMKTS
4629,TYO
7877,TYO
7458,TYO
5284,TYO
7459,TYO
7270,TYO
6134,TYO
SFJ,FRA
CTPR,OTCMKTS
CYNA,NASDAQ
WYETH,NSE
DCMT,OTCMKTS
500100,BOM
9010,TYO
8362,TYO
6476,TYO
7917,TYO
MRS,FRA
500451,BOM
523051,BOM
506405,BOM
FSKRS,HEL
5009,TYO
8562,TYO
9608,TYO
FILM,OTCMKTS
FLC,TSE
FLC,CVE
506485,BOM
FEG,NYSEARCA
FEG,WSE
FLUG,OTCMKTS
FLU,VIE
526560,BOM
ENOR,BATS
ENOR,BMV
EUI,WSE
E8Z,SGX
TALK,OTCMKTS
2384,TPE
2384,TYO
FMH,FRA
FNA,FRA
FINBN,IST
FNAT,OTCMKTS
FLG1S,HEL
FGI,NYSE
FGI,ASX
FIA1S,HEL
FKE,ETR
2599,TYO
2385,TYO
5280,TYO
5280,TPE
5280,KLSE
FAS,NYSEARCA
FOS,TSE
FOS,NYSEARCA
506803,BOM
VNT,BKK
FORZ,IDX
FORN,SWX
141020,KOSDAQ
FOL,NYSEARCA
FOL,FRA
GABR,CPH
GBP,CURRENCY
500153,BOM
GEMS,IDX
GEMS,NYSEARCA
FP,TSE
FKP,CURRENCY
FKP,FRA
4641,TYO
9475,TYO
4901,TYO
GPS,CVE
506858,BOM
GKW,FRA
GMM,NYSEARCA
GMM,ASX
GMM,SWX
EHR,NASDAQ
SNTX,OTCMKTS
500166,BOM
GDYR,IDX
500168,BOM
GRM,CVE
FMGI,OTCMKTS
GBS,INDEXNYSEGIS
GBS,FRA
GLFL,OTCMKTS
GVI,NYSEARCA
500178,BOM
1580,TYO
FKA,VIE
FRG,FRA
FCCN,OTCMKTS
FCCN,BMV
TQ5,SGX
6888,TYO
1301,TYO
1301,TADAWUL
FWK,CVE
500141,BOM
FRL,NYSEARCA
3584,TPE
FFR,NYSEARCA
SPC,CVE
SPC,BKK
7966,TYO
FRS,NYSEMKT
FRS,BME
FSMART,BKK
F99,SGX
KWG,CNSX
KWG,BKK
FSTA,NYSEARCA
3104,TYO
FT8,ETR
FT8,FRA
HTG,CURRENCY
HMG,NYSEMKT
HMG,FRA
HSS,FRA
7212,TYO
FTF,NYSEMKT
6986,TYO
FGP,FRA
9722,TYO
1434,TYO
2107,TYO
2983,HKG
FOT,WSE
500195,BOM
FPAR,STO
9075,TYO
FCL,NYSEARCA
FCL,WSE
ELD,NYSEARCA
ELD,SWX
ELD,FRA
9790,TYO
3515,TYO
7460,TYO
FUI,NYSEARCA
FPE3,SWX
FPE,NYSEARCA
FLL,FRA
FLL,ETR
1436,TYO
ITCC,OTCMKTS
4FM,WSE
4544,TYO
4538,TYO
1899,TYO
5715,TYO
METCO,BKK
FSC1V,HEL
FVORI,IST
LPH,BKK
531633,BOM
IF,NYSEMKT
IMC,WSE
DTL,LON
STEC,NASDAQ
STEC,BKK
EQV1V,HEL
JDF,CNSX
507155,BOM
ASAL,OTCMKTS
GSJ,BME
ALPRW,EPA
JPFA,IDX
KCP,NYSE
506532,BOM
KKB,LON
KKB,KLSE
FXF,NYSEARCA
FXF,BMV
4671,TYO
7265,TYO
FNX,BMV
TRENT,STO
500256,BOM
507912,BOM
514036,BOM
LPC,FRA
512455,BOM
500284,BOM
FLXT,OTCMKTS
USMI,NYSEARCA
115450,KOSDAQ
ENQ,STO
500278,BOM
500281,BOM
500282,BOM
8028,TYO
MGH,ASX
MKP,FRA
F13,SGX
500298,BOM
5282,TYO
6900,TYO
9799,TYO
NKI,BKK
NSM,CNSX
500317,BOM
500321,BOM
500456,BOM
PCOK,OTCMKTS
PALL,NYSEARCA
513405,BOM
526481,BOM
900120,KOSDAQ
G05,SGX
1540,TYO
GAH,LON
9764,TYO
9769,TYO
6397,TYO
PIK,LON
PIK,JSE
TNT,AMS
TOL,ASX
TOL,FRA
6834,TYO
7625,TYO
MPLU3,BVMF
SBKT,OTCMKTS
J17,SGX
BLISS,BKK
RKKE,MCX
BAFARB,BMV
GSD,FRA
TNX,INDEXCBOE
TNX,WSE
PATNI,BOM
8871,TYO
SOIL,NYSEARCA
GHLSYS,KLSE
6AB,FRA
PERM,NYSEARCA
9850,TYO
2391,TYO
RGO,CNSX
SGKN,SWX
CASG,OTCMKTS
IAP,LON
IAP,JSE
IAP,WSE
FIRM,OTCMKTS
TIBN,SWX
AEY,LON
AEY,FRA
TMT,CURRENCY
TMT,INDEXNASDAQ
TMT,BKK
TMT,JSE
GMI,INDEXNYSEGIS
GMI,SWX
S68,SGX
4131,HKG
LECI,LON
IXR,INDEXSP
IXR,INDEXNYSEGIS
L&E,BKK
KI3,SGX
ADK,NYSEMKT
9932,TYO
GLYHO,IST
GENTS,IST
GUSGR,IST
HMN,JSE
GPH1,BMV
GYHOL,IST
FKR,ETR
TLH,NYSEARCA
TLH,TSE
TLH,BMV
PESONA,KLSE
GBAN,BCBA
G13,SGX
G13,INDEXFTSE
4777,TYO
4302,HKG
GSDHO,IST
AFMAS,IST
MIP,TSE
METUR,IST
CGY,ASX
CGYK,ETR
CGYK,FRA
GAZAP,MCX
GISSAA,BMV
GARO,STO
GARO,BCBA
CHS,WSE
GAMN,OTCMKTS
9470,TYO
GAMA,IDX
506605,BOM
GKLL,LON
505712,BOM
GREW,OTCMKTS
DVR,CVE
TKGA,IDX
GAZA,MCX
GBR,NYSEMKT
MCX,INDEXFTSE
MCX,INDEXVIE
534091,BOM
507910,BOM
GBH,KLSE
GBMO,BMV
G08,SGX
G08,INDEXFTSE
GRLA,CPH
GBB,NYSEARCA
GBBT,OTCMKTS
4229,TYO
GCE,NYSEARCA
GCE,INDEXVIE
GCF,NYSE
GPC,TSE
GPC,FRA
1437,TYO
7847,TYO
500371,BOM
502175,BOM
GEA,NYSE
5444,TYO
CLS1,ETR
CLS1,FRA
CLS1,SWX
GEPA3,BVMF
G07,SGX
G07,INDEXFTSE
SH,NYSEARCA
QUMMAB,BMV
SPPT,BKK
GFPT,BKK
STI,NYSE
STI,ASX
7705,TYO
SGA,NYSEMKT
SGA,JSE
GGB,ASX
ASTRO,KLSE
DENI,OTCMKTS
AXIT,NYSEARCA
500346,BOM
SRZ,NYSE
526689,BOM
RE4,SGX
WHA,BKK
RE2,SGX
MFON,MCX
MFON,OTCMKTS
GGM,JSE
503310,BOM
TML,CVE
GPB,JSE
P48U,SGX
500414,BOM
TGB,NYSEMKT
523856,BOM
502281,BOM
PAPPEL,BMV
BSD,CURRENCY
GICSAB,BMV
517372,BOM
8704,TYO
UCI,NYSEARCA
GRND,ICE
JCD,FRA
T16,SGX
SAFT,EPA
SAFTT,EPA
500431,BOM
505890,BOM
GKENT,KLSE
898,FRA
GLAN,ASX
4503,TYO
L&G,KLSE
8334,TYO
GRG,ASX
1482,TYO
2975,HKG
GRNG,STO
GRNG,TLV
GRD1R,RSE
K2LU,SGX
531668,BOM
5FL,SGX
GBK,INDEXNYSEGIS
GRNH,OTCMKTS
BOIL,NYSEARCA
2955,HKG
2918,TYO
2918,HKG
2985,HKG
2915,TYO
2915,HKG
PADI,IDX
4508,TYO
8101,TYO
IEP,CURRENCY
VESBE,IST
G33,SGX
9934,TYO
GUY,TSE
VRC,FRA
GUBRF,IST
DGE,INDEXNYSEGIS
GUR,NYSEARCA
GUR,SWX
BORN,NYSE
BORN,IDX
OMVS,OTCMKTS
GVM,CNSX
GVREIT,BKK
GWI1,SWX
TWZ,BKK
GWT,FRA
GOW,BME
7425,TYO
7427,TYO
7426,TYO
5216,TYO
2595,HKG
9612,TYO
GTX,INDEXVIE
2935,HKG
2999,HKG
2932,HKG
2980,HKG
2988,HKG
2986,HKG
590090,BOM
GYG,CVE
7567,TYO
7519,TYO
GYT,BKK
2433,TYO
8349,TYO
6817,TYO
8909,TYO
6432,TYO
7634,TYO
2752,TYO
MTA,CNSX
MTA,JSE
HLN,FRA
OMC,FRA
9535,TYO
7856,TYO
8255,TYO
9736,TYO
HWI,INDEXNYSEGIS
HYIG,OTCMKTS
9892,TYO
ROE,INDEXVIE
ZAP,WSE
SNBN,OTCMKTS
SNBN,SWX
1989,TYO
NESTE,HEL
9909,TYO
200020,KRX
HEKTS,IST
YKSGR,IST
C86,SGX
3763,TYO
900100,KOSDAQ
VSA,LON
VSA,ASX
HIH,NYSE
NT1,JSE
PNG,NYSE
PNG,ETR
PNG,FRA
3765,TYO
HKO,INDEXNYSEGIS
7538,TYO
HTC,BKK
HAB,SWX
LH,BKK
HACK,NYSEARCA
HNA,FRA
5VJ,SGX
HOG,FRA
7421,TYO
8020,TYO
8020,TADAWUL
4112,TYO
6305,TYO
MQE,CVE
6901,TYO
6324,TYO
1541,TYO
7833,TYO
HEMF,STO
HEN3,SWX
HBY,NZE
HELN,SWX
4204,TYO
LNA1L,VSE
900110,KOSDAQ
HWN,JSE
3170,TYO
5KK,SGX
9059,TYO
HFCO,OTCMKTS
7422,TYO
1739,TYO
7513,TYO
8394,TYO
HMP,FRA
H18,SGX
HGLG11,BVMF
HGRE11,BVMF
6745,TYO
8894,TYO
8543,TYO
H16,SGX
H19,SGX
DII,CPH
7003,TYO
HHC,FRA
505893,BOM
7490,TYO
HETA,ETR
4299,TYO
2419,TYO
5162,TYO
HIAG,SWX
7205,TYO
3311,TYO
6806,TYO
6810,TYO
6286,TPE
6286,TYO
HARI,OTCMKTS
6989,TYO
7004,TYO
C31,SGX
HTPADU,KLSE
8386,TYO
8386,HKG
3854,TYO
8359,TYO
ADVPKG,KLSE
8300,TADAWUL
MVR,CURRENCY
BIMB,KLSE
9731,TYO
4608,HKG
HOKCY,OTCMKTS
HGKGY,OTCMKTS
BONIA,KLSE
8363,TYO
H78,SGX
6380,TYO
BREM,KLSE
6581,TYO
8242,TYO
H22,SGX
HLGYO,IST
HEAD,VIE
6910,TYO
CMSB,NASDAQ
CMSB,KLSE
M35,SGX
DBHD,KLSE
HMX1R,RSE
DEW,NYSEARCA
8904,TYO
HBH3,ETR
HBH3,FRA
HBH3,SWX
7267,TYO
BERTAM,KLSE
9042,TYO
HLIND,KLSE
HAR,NYSE
HNR1,SWX
E&O,KLSE
HONBS,HEL
SAHOL,IST
2402,TYO
5902,TYO
ASGGRO,CPH
9509,TYO
H30,SGX
HOIVA,HEL
HBS,TLV
6856,TYO
9505,TYO
9505,TADAWUL
7741,TYO
3865,TYO
RCS,FRA
ELISA,HEL
EMICO,KLSE
FIT,ASX
KBUNAI,KLSE
ECB,FRA
FSBM,KLSE
MALTON,KLSE
TEB,FRA
IWCITY,KLSE
ENCORP,KLSE
KPSCB,KLSE
HFB,NYSEARCA
INSAS,KLSE
INCKEN,KLSE
IPMUDA,KLSE
TANCO,KLSE
JETSON,KLSE
JOHAN,KLSE
H12,SGX
4410,TYO
8803,TYO
ROG,CVE
RO,SWX
AIRE,SWX
HYS,NYSEARCA
GHS,CURRENCY
H07,SGX
ISKJ,MCX
1352,TYO
HSSEB,KLSE
HSTG,OTCMKTS
HUBN,SWX
KESM,KLSE
6247,TYO
2971,HKG
1949,TYO
9086,TYO
7219,TYO
1870,TYO
8312,TADAWUL
8586,TYO
6501,TYO
5OR,SGX
H64,SGX
5486,TYO
H15,SGX
HTS,NYSE
HTRO,STO
1309,TYO
HTY,LON
PRW,LON
PRW,ASX
2536,HKG
HITS,IDX
HLM,JSE
HUE,SWX
6863,TYO
KLUANG,KLSE
KOSSAN,KLSE
KRETAM,KLSE
7581,TYO
KUCHAI,KLSE
GADANG,KLSE
LBALUM,KLSE
HVID,CPH
PHIL,OTCMKTS
7593,TYO
MFCB,KLSE
6815,TYO
HBLN,SWX
MENANG,KLSE
MKH,NYSEARCA
MKH,KLSE
HHO,INDEXNASDAQ
MPAL,OTCMKTS
MALPAC,KLSE
7860,TYO
HTWR,NASDAQ
MBSB,KLSE
GLH,ASX
GLH,CNSX
4088,TYO
HOHUP,KLSE
NSOP,KLSE
ORL,JSE
ENRA,LON
ENRA,KLSE
OSK,KLSE
OSK,BKK
PCCS,KLSE
HWATAI,KLSE
MKLAND,KLSE
HEXZA,KLSE
BJE,SGX
BJE,INDEXNYSEGIS
8368,TYO
4310,TYO
4310,TADAWUL
4310,HKG
YCS,NYSEARCA
YCS,FRA
FPS,ASX
ALR,LON
ALR,WSE
ALR,FRA
BDF,SGX
PMHLDG,KLSE
PTGTIN,KLSE
PJDEV,KLSE
PRST,NASDAQ
RCECAP,KLSE
RPB,KLSE
RRE,CVE
RVIEW,KLSE
CEPAT,KLSE
KAF,KLSE
5358,TYO
5999,TYO
9702,TYO
6246,TYO
3323,TYO
9479,TYO
ISA,JSE
ILA,JSE
TRH1V,HEL
PSK,NYSEARCA
ISTT,OTCMKTS
9308,TYO
4835,TYO
BIM,ASX
JGG,NYSE
IBS,WSE
TEXC,OTCMKTS
ALNEX,EPA
SVW,NYSEMKT
IHEVA,IST
6336,TYO
ISYAT,IST
RDF,JSE
ISGSY,IST
TVEAT,TAL
5276,TYO
KOZAL,IST
4348,TYO
9448,TYO
IBLD,OTCMKTS
GNRL,OTCMKTS
IPE,NYSEARCA
IPE,WSE
WAG,SWX
WAGDA,ASX
PTRC,OTCBB
PCLI,OTCMKTS
6820,TYO
4624,TYO
AEGB,KLSE
VBSN,SWX
ALEBI,EPA
TFI,NYSEARCA
TFI,BKK
APCT,OTCMKTS
1972,TYO
RZR,CNSX
ICLL,VIE
JY8,ETR
JY8,FRA
2894,TYO
2901,TYO
2901,HKG
2904,TYO
2904,HKG
9880,TYO
P34,SGX
E23,SGX
3955,TYO
WIHL,STO
CAPC,OTCMKTS
CCO,SWX
JHP,NYSE
531339,BOM
INTEM,IST
IZMDC,IST
BSOKE,IST
YGYO,IST
ICHB,BMV
ICH,NYSEMKT
ICA,STO
NHSN,OTCMKTS
NIHSIN,KLSE
FMIZP,IST
AKHA,MCX
AON,JSE
BURVA,IST
3214,INDEXDB
PKART,IST
3356,TYO
8624,TYO
BLG,CVE
4107,TYO
ISF,SWX
FENER,IST
DXR,NYSEMKT
INDES,IST
INVU,OTCMKTS
7725,TYO
INA1S,HEL
COTN,SWX
COTN,ASX
IASASA,BMV
AYC,BME
IAR,BCBA
6381,TYO
IAF,NYSEMKT
SHCHAN,KLSE
ROHAS,KLSE
IBH,INDEXNYSEGIS
IDBD,TLV
8098,TYO
IBE,BME
SUIWAH,KLSE
SBAGAN,KLSE
IMMP,OTCMKTS
TALAMT,KLSE
IBM,SWX
IBM,BCBA
TOP,BKK
TOP,CPH
4989,TYO
4462,TYO
4462,INDEXDB
ICHI,BKK
2806,TYO
I06,SGX
UMCCA,KLSE
UTUSAN,KLSE
INDS,INDEXNASDAQ
IMPR,NYSE
NYE,INDEXDJX
NYE,BME
NYE,FRA
KAMDAR,KLSE
INDN,OTCMKTS
CPGN,SWX
HLCAP,KLSE
IDPR,IDX
INH,SWX
AJB,NYSEARCA
AJB,FRA
6652,TYO
6924,TYO
IEN,ETR
IEN,FRA
PSQ,NYSEARCA
PSQ,BMV
BMM,ETR
KFIMA,KLSE
