symbol,market,name,origin_name,origin_index,YahooPrice,YahooMarket,YahooPriceFile,GoogleDesc,GoogleDescFile
1615,TYO,TOPIX Banks Exchange Traded Fund (ETF),1615,52446,No,,,YES,desc/TYO/1615.txt
1615,TPE,"Dah San Electric Wire & Cable Co., Ltd.",1615,52446,YES,TW,price/TPE/1615.TW.csv,YES,desc/TPE/1615.txt
3072,HKG,PING AN HKMID,3072,52448,No,,,No,
7990,TYO,Globeride Inc,7990,52453,No,,,YES,desc/TYO/7990.txt
8319,HKG,Expert Systems Holdings Ltd,8319,52454,YES,HK,price/HKG/8319.HK.csv,YES,desc/HKG/8319.txt
PDN,TSE,Paladin Energy Ltd,PDN,52455,YES,TO,price/TSE/PDN.TO.csv,YES,desc/TSE/PDN.txt
PDN,ASX,Paladin Energy Ltd,PDN,52455,YES,AX,price/ASX/PDN.AX.csv,YES,desc/ASX/PDN.txt
PDN,NYSEARCA,PowerShares FTSE RAFI Developed Markets ex-U.S....,PDN,52455,No,,,No,
PSV,CVE,Palisades Ventures Inc,PSV,52483,YES,V,price/CVE/PSV.V.csv,YES,desc/CVE/PSV.txt
PSV,TSE,Pure Energy Services Ltd.,PSV,52483,YES,TO,price/TSE/PSV.TO.csv,YES,desc/TSE/PSV.txt
PSV,JSE,PSV Holdings Limited,PSV,52483,No,,,YES,desc/JSE/PSV.txt
1101,TPE,Taiwan Cement Corp,1101,52487,YES,TW,price/TPE/1101.TW.csv,YES,desc/TPE/1101.txt
3580,TYO,"KOMATSU SEIREN CO.,LTD.",3580,52490,No,,,YES,desc/TYO/3580.txt
1573,HKG,China Unienergy Group Ltd,1573,52503,YES,HK,price/HKG/1573.HK.csv,YES,desc/HKG/1573.txt
1573,TYO,SIMPLEX AM CHINA BEAR -1X H-SHARE ETF,1573,52503,No,,,No,
DWSN,NASDAQ,Dawson Geophysical Co,DWSN,52509,YES,NASDAQ,price/NASDAQ/DWSN.csv,YES,desc/NASDAQ/DWSN.txt
DWSN,LON,Dawson International PLC,DWSN,52509,No,,,YES,desc/LON/DWSN.txt
DWTY,INDEXNYSEGIS,Dorsey Wright Technical Leaders Technology Index,DWTY,52511,No,,,No,
DWTY,INDEXNASDAQ,Dorsey Wright Technology Tech Leaders,DWTY,52511,No,,,No,
DLN,NYSEARCA,WisdomTree LargeCap Dividend Fund (ETF),DLN,52522,No,,,YES,desc/NYSEARCA/DLN.txt
DLN,LON,Derwent London Plc,DLN,52522,YES,L,price/LON/DLN.L.csv,YES,desc/LON/DLN.txt
DLN,FRA,"DE' LONGHI S.P.A. EO 1,5",DLN,52522,YES,F,price/FRA/DLN.F.csv,No,
DLN,BMV,WISDOMTREE LARGECAP DIVIDEND FUND,DLN,52522,No,,,No,
PIC,LON,Pace plc,PIC,52525,YES,L,price/LON/PIC.L.csv,YES,desc/LON/PIC.txt
PIC,NYSEARCA,PowerShares Dynamic Insurance Port.(ETF),PIC,52525,No,,,YES,desc/NYSEARCA/PIC.txt
PIC,EBR,Picanol NV,PIC,52525,YES,BR,price/EBR/PIC.BR.csv,YES,desc/EBR/PIC.txt
SMX,ASX,SMS Management & Technology Limited,SMX,52530,YES,AX,price/ASX/SMX.AX.csv,YES,desc/ASX/SMX.txt
SMX,TSE,SMTC Corporation,SMX,52530,YES,TO,price/TSE/SMX.TO.csv,YES,desc/TSE/SMX.txt
SMX,INDEXFTSE,FTSE SmallCap,SMX,52530,No,,,No,
DAE,SWX,DAETWYLER I,DAE,52534,No,,,No,
PFM,NASDAQ,PowerShares Dividend Achievers (ETF),PFM,52538,YES,NASDAQ,price/NASDAQ/PFM.csv,YES,desc/NASDAQ/PFM.txt
PFM,CVE,ProntoForms Corp,PFM,52538,YES,V,price/CVE/PFM.V.csv,YES,desc/CVE/PFM.txt
PFM,ASX,Pacific Mining Limited,PFM,52538,YES,AX,price/ASX/PFM.AX.csv,YES,desc/ASX/PFM.txt
PFM,FRA,"PENNYMAC FIN.S.A DL-,0001",PFM,52538,YES,F,price/FRA/PFM.F.csv,No,
KA8,ETR,Klassik Radio AG,KA8,52539,YES,DE,price/ETR/KA8.DE.csv,YES,desc/ETR/KA8.txt
KA8,FRA,Klassik Radio AG,KA8,52539,YES,F,price/FRA/KA8.F.csv,YES,desc/FRA/KA8.txt
DEX,NYSE,Delaware Enhanced Glbl. Div. & Inc. Fund,DEX,52544,YES,NYSE,price/NYSE/DEX.csv,YES,desc/NYSE/DEX.txt
DEX,ETR,Delticom AG,DEX,52544,YES,DE,price/ETR/DEX.DE.csv,YES,desc/ETR/DEX.txt
DEX,SWX,Delticom,DEX,52544,No,,,No,
DEXB,EBR,Dexia SA,DEXB,52547,YES,BR,price/EBR/DEXB.BR.csv,YES,desc/EBR/DEXB.txt
4794,TYO,"DesignEXchange Co., Ltd.",4794,52551,No,,,YES,desc/TYO/4794.txt
ALS,TSE,Altius Minerals Corporation,ALS,52552,YES,TO,price/TSE/ALS.TO.csv,YES,desc/TSE/ALS.txt
ALS,ASX,Alesco Corporation Limited,ALS,52552,YES,AX,price/ASX/ALS.AX.csv,YES,desc/ASX/ALS.txt
CIL,FRA,LAFARGE EO 4,CIL,52555,No,,,No,
CIL,ETR,LAFARGE EO 4,CIL,52555,No,,,No,
CIL,JSE,Consolidated Infrastructure Group Ltd,CIL,52555,No,,,YES,desc/JSE/CIL.txt
TLS,ASX,Telstra Corporation Ltd,TLS,52560,YES,AX,price/ASX/TLS.AX.csv,YES,desc/ASX/TLS.txt
TLS,NZE,Telstra Corporation Limited Ordinary Shares,TLS,52560,YES,NZ,price/NZE/TLS.NZ.csv,No,
TLS,FRA,"TELIA COMPANY AB SK 3,20",TLS,52560,YES,F,price/FRA/TLS.F.csv,No,
PDG,LON,Pendragon PLC,PDG,52561,YES,L,price/LON/PDG.L.csv,YES,desc/LON/PDG.txt
PDG,CVE,Prodigy Gold Inc,PDG,52561,No,,,YES,desc/CVE/PDG.txt
PDG,BKK,Prodigy PCL,PDG,52561,No,,,YES,desc/BKK/PDG.txt
DANT,CPH,Dantax A/S,DANT,52567,No,,,YES,desc/CPH/DANT.txt
PMC,NYSE,PharMerica Corporation,PMC,52568,YES,NYSE,price/NYSE/PMC.csv,YES,desc/NYSE/PMC.txt
PMC,ASX,Platinum Capital Limited,PMC,52568,YES,AX,price/ASX/PMC.AX.csv,YES,desc/ASX/PMC.txt
PMC,CNSX,PELOTON MINERALS C,PMC,52568,No,,,No,
PMT,NYSE,PennyMac Mortgage Investment Trust,PMT,52570,YES,NYSE,price/NYSE/PMT.csv,YES,desc/NYSE/PMT.txt
PMT,TSE,Perpetual Energy Inc.,PMT,52570,YES,TO,price/TSE/PMT.TO.csv,YES,desc/TSE/PMT.txt
PPK,ASX,PPK Group Limited,PPK,52571,YES,AX,price/ASX/PPK.AX.csv,YES,desc/ASX/PPK.txt
PPK,FRA,NEXT DIGITAL LTD.,PPK,52571,YES,F,price/FRA/PPK.F.csv,No,
PPK,CVE,Prospect Park Capital Corp,PPK,52571,YES,V,price/CVE/PPK.V.csv,YES,desc/CVE/PPK.txt
PPO,NYSE,"Polypore International, Inc.",PPO,52573,No,,,YES,desc/NYSE/PPO.txt
PPO,CNSX,Passport Energy Ltd,PPO,52573,No,,,YES,desc/CNSX/PPO.txt
PPO,CVE,Passport Energy Ltd,PPO,52573,YES,V,price/CVE/PPO.V.csv,YES,desc/CVE/PPO.txt
DXG,INDEXNYSEGIS,SPADE DEFENSE SETTLEMENT VALUE,DXG,52578,No,,,No,
DXG,TSE,DYN ISHARES ACTIVE GLOBAL DIV ETF,DXG,52578,YES,TO,price/TSE/DXG.TO.csv,No,
PREDA,ASX,Redcliffe Resources Ltd,PREDA,52581,No,,,YES,desc/ASX/PREDA.txt
PRH,CVE,PEARL RIVER HOLDINGS LIMITED,PRH,52584,YES,V,price/CVE/PRH.V.csv,No,
PRH,ASX,Phillips River Mining Ltd,PRH,52584,No,,,YES,desc/ASX/PRH.txt
6367,TYO,"Daikin Industries, Ltd.",6367,52585,No,,,YES,desc/TYO/6367.txt
QTI,INDEXCME,Quest Tracker Index,QTI,52588,No,,,No,
TAU,CVE,Tintina Resources Inc,TAU,52589,YES,V,price/CVE/TAU.V.csv,YES,desc/CVE/TAU.txt
TAU,LON,Tau Capital PLC,TAU,52589,YES,L,price/LON/TAU.L.csv,YES,desc/LON/TAU.txt
TAU,ASX,Trustees Australia Ltd,TAU,52589,YES,AX,price/ASX/TAU.AX.csv,YES,desc/ASX/TAU.txt
QUR,ASX,Quantum Resources Limited,QUR,52601,YES,AX,price/ASX/QUR.AX.csv,YES,desc/ASX/QUR.txt
DATA,NYSE,Tableau Software Inc,DATA,52604,YES,NYSE,price/NYSE/DATA.csv,YES,desc/NYSE/DATA.txt
QST,CVE,Questor Technology Inc,QST,52608,YES,V,price/CVE/QST.V.csv,YES,desc/CVE/QST.txt
QST,ASX,Quest Investments Limited,QST,52608,YES,AX,price/ASX/QST.AX.csv,YES,desc/ASX/QST.txt
1530,TPE,Awea Mechantronic Company Ltd,1530,52618,YES,TW,price/TPE/1530.TW.csv,YES,desc/TPE/1530.txt
1530,HKG,3SBio Inc,1530,52618,YES,HK,price/HKG/1530.HK.csv,YES,desc/HKG/1530.txt
RFM,FRA,RF MICRO DEVICES INC.,RFM,52622,No,,,No,
ICP,ETR,Panamax AG,ICP,52623,YES,DE,price/ETR/ICP.DE.csv,YES,desc/ETR/ICP.txt
ICP,LON,Intermediate Capital Group plc,ICP,52623,YES,L,price/LON/ICP.L.csv,YES,desc/LON/ICP.txt
ICP,TSE,IC Potash Corp.,ICP,52623,YES,TO,price/TSE/ICP.TO.csv,YES,desc/TSE/ICP.txt
ICP,FRA,Panamax AG,ICP,52623,YES,F,price/FRA/ICP.F.csv,YES,desc/FRA/ICP.txt
TDR,FRA,"ALPHA TRADE (NEW) DL -,01",TDR,52633,No,,,No,
LSA,ASX,Lachlan Star Ltd,LSA,52636,YES,AX,price/ASX/LSA.AX.csv,YES,desc/ASX/LSA.txt
LSA,TSE,Lachlan Star Ltd,LSA,52636,YES,TO,price/TSE/LSA.TO.csv,YES,desc/TSE/LSA.txt
RFR,CNSX,Renforth Resources Inc,RFR,52637,No,,,YES,desc/CNSX/RFR.txt
RFR,FRA,"RESEARCH FRONTIERS DL-,01",RFR,52637,YES,F,price/FRA/RFR.F.csv,No,
CBH,TSE,Claymore 1-10 Yr Laddered Corporate Bond ETF,CBH,52638,YES,TO,price/TSE/CBH.TO.csv,No,
CBH,JSE,Country Bird Holdings Limited,CBH,52638,No,,,No,
DST,NYSE,"DST Systems, Inc.",DST,52645,YES,NYSE,price/NYSE/DST.csv,YES,desc/NYSE/DST.txt
DST,JSE,Distell Group Limited,DST,52645,No,,,YES,desc/JSE/DST.txt
DST,FRA,"DST SYS INC. DL-,01",DST,52645,YES,F,price/FRA/DST.F.csv,No,
DST,CNSX,Dundee Sustainable Technologies Inc,DST,52645,No,,,No,
RGS,NYSE,Regis Corporation,RGS,52647,YES,NYSE,price/NYSE/RGS.csv,YES,desc/NYSE/RGS.txt
RGS,ASX,Regeneus Ltd,RGS,52647,YES,AX,price/ASX/RGS.AX.csv,YES,desc/ASX/RGS.txt
RBL,NYSEARCA,SPDR S&P Russia ETF,RBL,52648,No,,,YES,desc/NYSEARCA/RBL.txt
RBL,NSE,Rane Brake Linings Ltd,RBL,52648,YES,NS,price/NSE/RBL.NS.csv,YES,desc/NSE/RBL.txt
RBL,ASX,Redbubble Ltd,RBL,52648,YES,AX,price/ASX/RBL.AX.csv,YES,desc/ASX/RBL.txt
DYCA,BCBA,Dycasa S.A.,DYCA,52676,No,,,YES,desc/BCBA/DYCA.txt
2689,HKG,Nine Dragons Paper Holdings Limited,2689,52693,YES,HK,price/HKG/2689.HK.csv,YES,desc/HKG/2689.txt
2689,TYO,"KAWANISHI HOLDINGS,INC.",2689,52693,No,,,YES,desc/TYO/2689.txt
DYAN,IDX,Dyandra Media International Tbk PT,DYAN,52702,No,,,YES,desc/IDX/DYAN.txt
DVG,CVE,Divergent Energy Services Ltd,DVG,52704,YES,V,price/CVE/DVG.V.csv,YES,desc/CVE/DVG.txt
DVG,INDEXNYSEGIS,MERGENTDIVIDENDACHIEVERSSELECTINDEX,DVG,52704,No,,,No,
DVG,INDEXNASDAQ,NASDAQ US Dividend Achievers Select Index,DVG,52704,No,,,No,
RGR,NYSE,Sturm Ruger & Company Inc,RGR,52707,YES,NYSE,price/NYSE/RGR.csv,YES,desc/NYSE/RGR.txt
RGR,CNSX,Regal Resources Inc.,RGR,52707,No,,,YES,desc/CNSX/RGR.txt
CMO,NYSE,Capstead Mortgage Corporation,CMO,52714,YES,NYSE,price/NYSE/CMO.csv,YES,desc/NYSE/CMO.txt
CMO,EPA,Credit Agricole du Morbihan SC,CMO,52714,YES,PA,price/EPA/CMO.PA.csv,YES,desc/EPA/CMO.txt
CMO,NZE,Colonial Motor Company Ltd,CMO,52714,YES,NZ,price/NZE/CMO.NZ.csv,YES,desc/NZE/CMO.txt
CMO,BKK,CMO PCL,CMO,52714,No,,,YES,desc/BKK/CMO.txt
6433,TYO,"HEPHAIST SEIKO CO., LTD.",6433,52718,No,,,YES,desc/TYO/6433.txt
RBS,NYSE,Royal Bank of Scotland Group PLC,RBS,52731,YES,NYSE,price/NYSE/RBS.csv,YES,desc/NYSE/RBS.txt
RBS,LON,Royal Bank of Scotland Group plc,RBS,52731,YES,L,price/LON/RBS.L.csv,YES,desc/LON/RBS.txt
RBS,TSE,R Split III Corp,RBS,52731,YES,TO,price/TSE/RBS.TO.csv,YES,desc/TSE/RBS.txt
RBS,AMS,ROY BK OF SCOTLAND,RBS,52731,No,,,No,
RBS,SWX,Royal Bk Scot Grp,RBS,52731,No,,,No,
ROH,ETR,"ROLL HLDG -VON INH.SF-,10",ROH,52732,YES,DE,price/ETR/ROH.DE.csv,No,
ROH,FRA,"ROLL HLDG -VON INH.SF-,10",ROH,52732,YES,F,price/FRA/ROH.F.csv,No,
ROH,BKK,Royal Orchid Hotel (Thailand) PCL,ROH,52732,No,,,YES,desc/BKK/ROH.txt
AZC,NYSEMKT,Augusta Resource Corp. (USA),AZC,52739,No,,,YES,desc/NYSEMKT/AZC.txt
AZC,TSE,Augusta Resource Corp.,AZC,52739,YES,TO,price/TSE/AZC.TO.csv,YES,desc/TSE/AZC.txt
AZC,ASX,Australian Zircon NL,AZC,52739,No,,,YES,desc/ASX/AZC.txt
AZC,ETR,ADC African Development Corporation AG,AZC,52739,No,,,YES,desc/ETR/AZC.txt
DYK3,ETR,Dyckerhoff GmbH (Preference),DYK3,52745,YES,DE,price/ETR/DYK3.DE.csv,YES,desc/ETR/DYK3.txt
DYK3,FRA,Dyckerhoff GmbH (Preference),DYK3,52745,YES,F,price/FRA/DYK3.F.csv,YES,desc/FRA/DYK3.txt
DYK,ETR,Dyckerhoff GmbH,DYK,52747,YES,DE,price/ETR/DYK.DE.csv,YES,desc/ETR/DYK.txt
DYK,FRA,Dyckerhoff GmbH,DYK,52747,YES,F,price/FRA/DYK.F.csv,YES,desc/FRA/DYK.txt
DYC,FRA,"AS EKSPRESS GRUPP EO 0,60",DYC,52749,YES,F,price/FRA/DYC.F.csv,No,
RPM,NYSE,RPM International Inc.,RPM,52750,YES,NYSE,price/NYSE/RPM.csv,YES,desc/NYSE/RPM.txt
RPM,CVE,Rye Patch Gold Corp.,RPM,52750,YES,V,price/CVE/RPM.V.csv,YES,desc/CVE/RPM.txt
DYN,NYSE,Dynegy Inc.,DYN,52753,YES,NYSE,price/NYSE/DYN.csv,No,
IMW,FRA,"4IMPRINT GRP LS-,3846",IMW,52756,YES,F,price/FRA/IMW.F.csv,No,
KPO,ASX,Kalina Power Ltd,KPO,52759,YES,AX,price/ASX/KPO.AX.csv,YES,desc/ASX/KPO.txt
KPO,SWX,Koninklijke KPN NV,KPO,52759,No,,,No,
KPO,FRA,KANSAI EL. PWR,KPO,52759,YES,F,price/FRA/KPO.F.csv,No,
SSN,NYSEMKT,Samson Oil & Gas Limited (ADR),SSN,52760,No,,,YES,desc/NYSEMKT/SSN.txt
SSN,ASX,Samson Oil & Gas Limited,SSN,52760,YES,AX,price/ASX/SSN.AX.csv,YES,desc/ASX/SSN.txt
SSN,FRA,SCHMOLZ + BICKENB.AG,SSN,52760,YES,F,price/FRA/SSN.F.csv,No,
SBE,CVE,SilverBirch Energy Corp,SBE,52764,No,,,No,
SDG,ASX,Sunland Group Limited,SDG,52765,YES,AX,price/ASX/SDG.AX.csv,YES,desc/ASX/SDG.txt
SDG,EPA,Synergie SE,SDG,52765,YES,PA,price/EPA/SDG.PA.csv,YES,desc/EPA/SDG.txt
SDG,CURRENCY,Sudanese Pound,SDG,52765,No,,,No,
DYT,EPA,Dynaction SA,DYT,52772,YES,PA,price/EPA/DYT.PA.csv,YES,desc/EPA/DYT.txt
DYT,FRA,"DYNEX CAPITAL INC. DL-,01",DYT,52772,YES,F,price/FRA/DYT.F.csv,No,
SFC,ASX,Schaffer Corporation Limited,SFC,52782,YES,AX,price/ASX/SFC.AX.csv,YES,desc/ASX/SFC.txt
8818,TYO,Keihanshin Building Co Ltd,8818,52796,No,,,YES,desc/TYO/8818.txt
4636,TYO,"T & K TOKA CO., LTD.",4636,52807,No,,,YES,desc/TYO/4636.txt
6885,TYO,MIYACHI CORPORATION,6885,52809,No,,,YES,desc/TYO/6885.txt
7264,TYO,MURO CORPORATION,7264,52812,No,,,YES,desc/TYO/7264.txt
7550,TYO,Zensho Holdings Co Ltd,7550,52815,No,,,YES,desc/TYO/7550.txt
7555,TYO,"Ota Floriculture Auction Co., Ltd.",7555,52818,No,,,YES,desc/TYO/7555.txt
7868,TYO,"KOSAIDO Co., Ltd.",7868,52822,No,,,YES,desc/TYO/7868.txt
SFM,NASDAQ,Sprouts Farmers Market Inc,SFM,52824,YES,NASDAQ,price/NASDAQ/SFM.csv,YES,desc/NASDAQ/SFM.txt
SHR,TSE,Sure Energy Inc.,SHR,52830,YES,TO,price/TSE/SHR.TO.csv,YES,desc/TSE/SHR.txt
SHM,NYSEARCA,SPDR Nvn Barclys Cptl Shrt Trm Mncpl Bnd,SHM,52833,No,,,YES,desc/NYSEARCA/SHM.txt
SHM,CVE,SynStream Energy Corp,SHM,52833,YES,V,price/CVE/SHM.V.csv,YES,desc/CVE/SHM.txt
SHM,FRA,SHIMANO INC.,SHM,52833,YES,F,price/FRA/SHM.F.csv,No,
CGX,NYSE,"Consolidated Graphics, Inc.",CGX,52835,No,,,YES,desc/NYSE/CGX.txt
CGX,TSE,Cineplex Inc,CGX,52835,YES,TO,price/TSE/CGX.TO.csv,YES,desc/TSE/CGX.txt
CGX,ASX,Cga Mining Pty Ltd,CGX,52835,YES,AX,price/ASX/CGX.AX.csv,YES,desc/ASX/CGX.txt
SKR,LON,Sunkar Resources Plc.,SKR,52842,No,,,YES,desc/LON/SKR.txt
SKR,BKK,Sikarin PCL,SKR,52842,No,,,YES,desc/BKK/SKR.txt
NAD,NYSE,Nuveen Dividend Advantage Municipal Fund,NAD,52843,YES,NYSE,price/NYSE/NAD.csv,YES,desc/NYSE/NAD.txt
NAD,LON,Namakwa Diamonds Limited,NAD,52843,YES,L,price/LON/NAD.L.csv,YES,desc/LON/NAD.txt
NAD,CURRENCY,Namibian Dollar,NAD,52843,No,,,No,
SNY,NYSE,Sanofi SA (ADR),SNY,52845,YES,NYSE,price/NYSE/SNY.csv,YES,desc/NYSE/SNY.txt
SNY,FRA,"SCRIPPS NETW.INT.A DL-,01",SNY,52845,YES,F,price/FRA/SNY.F.csv,No,
SPP,CVE,SPoT Coffee (Canada) Ltd,SPP,52847,YES,V,price/CVE/SPP.V.csv,YES,desc/CVE/SPP.txt
SPP,JSE,Spar Group Limited,SPP,52847,No,,,YES,desc/JSE/SPP.txt
LRC,ASX,Laguna Resources NL,LRC,52850,YES,AX,price/ASX/LRC.AX.csv,YES,desc/ASX/LRC.txt
LRC,FRA,LEGRAND S.A. INH. EO 4,LRC,52850,YES,F,price/FRA/LRC.F.csv,No,
HLT,NYSE,Hilton Worldwide Holdings Inc,HLT,52853,YES,NYSE,price/NYSE/HLT.csv,YES,desc/NYSE/HLT.txt
HLT,FRA,ELK PETROLEUM LTD.,HLT,52853,YES,F,price/FRA/HLT.F.csv,No,
HLT,EPA,LYXOR ETF SX6 HLTC,HLT,52853,YES,PA,price/EPA/HLT.PA.csv,No,
SKS,NYSE,Saks Inc,SKS,52856,No,,,YES,desc/NYSE/SKS.txt
SKS,ASX,Stokes Ltd,SKS,52856,YES,AX,price/ASX/SKS.AX.csv,YES,desc/ASX/SKS.txt
SKS,FRA,SHINKO EL.IND.LTD,SKS,52856,YES,F,price/FRA/SKS.F.csv,No,
STM,NYSE,STMicroelectronics NV (ADR),STM,52861,YES,NYSE,price/NYSE/STM.csv,YES,desc/NYSE/STM.txt
STM,EPA,STMicroelectronics NV,STM,52861,YES,PA,price/EPA/STM.PA.csv,YES,desc/EPA/STM.txt
STM,TSE,Strathmore Minerals Corp,STM,52861,YES,TO,price/TSE/STM.TO.csv,YES,desc/TSE/STM.txt
STM,LON,STM Group Plc,STM,52861,YES,L,price/LON/STM.L.csv,YES,desc/LON/STM.txt
STM,BIT,STMicroelectronics NV,STM,52861,YES,MI,price/BIT/STM.MI.csv,YES,desc/BIT/STM.txt
STM,FRA,Stabilus SA,STM,52861,YES,F,price/FRA/STM.F.csv,YES,desc/FRA/STM.txt
SLTDA,ASX,SELECT VAC DEF SET,SLTDA,52865,No,,,No,
RNT,ASX,Rent.com.au Ltd,RNT,52869,YES,AX,price/ASX/RNT.AX.csv,YES,desc/ASX/RNT.txt
STS,NYSEMKT,"Supreme Industries, Inc.",STS,52870,No,,,YES,desc/NYSEMKT/STS.txt
STS,BIT,Ansaldo STS SpA,STS,52870,YES,MI,price/BIT/STS.MI.csv,YES,desc/BIT/STS.txt
STS,LON,Securities Trust of Scotland plc,STS,52870,YES,L,price/LON/STS.L.csv,YES,desc/LON/STS.txt
DOCKW,AMS,Dockwise Ltd,DOCKW,52873,YES,AS,price/AMS/DOCKW.AS.csv,YES,desc/AMS/DOCKW.txt
TAG,ASX,Tag Pacific Limited,TAG,52881,YES,AX,price/ASX/TAG.AX.csv,YES,desc/ASX/TAG.txt
TAG,NASDAQ,Taggares Agriculture Corp,TAG,52881,No,,,YES,desc/NASDAQ/TAG.txt
TAG,FRA,TRUBA ALAM MAN.ENG. RP100,TAG,52881,No,,,No,
TAG,CVE,PRO Real Estate Investment Trust,TAG,52881,No,,,YES,desc/CVE/TAG.txt
TAN,NYSEARCA,Guggenheim Solar ETF,TAN,52889,No,,,YES,desc/NYSEARCA/TAN.txt
TAN,LON,Tanfield Group plc,TAN,52889,YES,L,price/LON/TAN.L.csv,YES,desc/LON/TAN.txt
SET,INDEXBKK,SET Index,SET,52890,No,,,No,
SET,INDEXCBOE,S&P 500 INDEX OPEN FLEX SETTLEMENT VALUE,SET,52890,No,,,No,
TGG,ASX,Templeton Global Growth Fund Ltd,TGG,52891,YES,AX,price/ASX/TGG.AX.csv,YES,desc/ASX/TGG.txt
TGG,NZE,T&G Global Ltd,TGG,52891,YES,NZ,price/NZE/TGG.NZ.csv,YES,desc/NZE/TGG.txt
TGG,FRA,TRUE GREEN ENERGY GRP C.,TGG,52891,No,,,No,
TIG,LON,Innovation Group PLC,TIG,52893,No,,,YES,desc/LON/TIG.txt
TIG,CVE,Triumph Gold Corp,TIG,52893,YES,V,price/CVE/TIG.V.csv,YES,desc/CVE/TIG.txt
TIG,EBR,Tigenix NV,TIG,52893,YES,BR,price/EBR/TIG.BR.csv,YES,desc/EBR/TIG.txt
TIG,ASX,Tigers Realm Coal Ltd,TIG,52893,YES,AX,price/ASX/TIG.AX.csv,YES,desc/ASX/TIG.txt
TIR,LON,Tiger Resource Finance Plc,TIR,52894,YES,L,price/LON/TIR.L.csv,YES,desc/LON/TIR.txt
BITTI,HEL,Bittium Oyj,BITTI,52917,No,,,YES,desc/HEL/BITTI.txt
8892,TYO,Es-con Japan Ltd,8892,52919,No,,,YES,desc/TYO/8892.txt
YNP,BKK,Yarnapund PCL,YNP,52920,No,,,YES,desc/BKK/YNP.txt
2432,TYO,DeNA Co Ltd,2432,52921,No,,,YES,desc/TYO/2432.txt
BCI,ASX,BC Iron Limited,BCI,52936,YES,AX,price/ASX/BCI.AX.csv,YES,desc/ASX/BCI.txt
BCI,TSE,New Look Vision Group Inc,BCI,52936,YES,TO,price/TSE/BCI.TO.csv,YES,desc/TSE/BCI.txt
CIH,FRA,FINNING INTL INC.,CIH,52943,YES,F,price/FRA/CIH.F.csv,No,
DDT,NYSE,Dillard's Capital Trust I,DDT,52956,YES,NYSE,price/NYSE/DDT.csv,No,
DDT,ASX,DataDot Technology Ltd.,DDT,52956,YES,AX,price/ASX/DDT.AX.csv,YES,desc/ASX/DDT.txt
DTA,CVE,Dentonia Resources Ltd.,DTA,52963,YES,V,price/CVE/DTA.V.csv,YES,desc/CVE/DTA.txt
DTA,JSE,Delta EMD Ltd,DTA,52963,No,,,YES,desc/JSE/DTA.txt
DTA,FRA,"DURATA THERAP.INC. DL-,01",DTA,52963,No,,,No,
OHI,NYSE,Omega Healthcare Investors Inc,OHI,52975,YES,NYSE,price/NYSE/OHI.csv,YES,desc/NYSE/OHI.txt
RLO,JSE,Reunert Limited,RLO,52988,No,,,YES,desc/JSE/RLO.txt
SPS,BME,Service Point Solutions SA,SPS,52994,No,,,YES,desc/BME/SPS.txt
AFX,ETR,Carl Zeiss Meditec AG,AFX,53007,YES,DE,price/ETR/AFX.DE.csv,YES,desc/ETR/AFX.txt
AFX,FRA,Carl Zeiss Meditec AG,AFX,53007,YES,F,price/FRA/AFX.F.csv,YES,desc/FRA/AFX.txt
AFX,SWX,Carl Zeiss Meditec,AFX,53007,No,,,No,
AFX,JSE,African Oxygen Limited,AFX,53007,No,,,YES,desc/JSE/AFX.txt
AFX,LON,Alpha FX Group PLC,AFX,53007,YES,L,price/LON/AFX.L.csv,YES,desc/LON/AFX.txt
DLV,JSE,Dorbyl Limited,DLV,53011,No,,,YES,desc/JSE/DLV.txt
ONA,FRA,ONVIA INC. DL-0001,ONA,53036,YES,F,price/FRA/ONA.F.csv,No,
SID,NYSE,Companhia Siderurgica Nacional (ADR),SID,53042,YES,NYSE,price/NYSE/SID.csv,YES,desc/NYSE/SID.txt
SID,LON,Silverdell Plc.,SID,53042,YES,L,price/LON/SID.L.csv,YES,desc/LON/SID.txt
SID,FRA,STATE BANK OF IND.GDR S/2,SID,53042,YES,F,price/FRA/SID.F.csv,No,
SID,ETR,STATE BANK OF IND.GDR S/2,SID,53042,YES,DE,price/ETR/SID.DE.csv,No,
EVER,NYSE,EverBank Financial Corp,EVER,53044,YES,NYSE,price/NYSE/EVER.csv,YES,desc/NYSE/EVER.txt
4234,TYO,Sun A. Kaken Co Ltd,4234,53046,No,,,YES,desc/TYO/4234.txt
EMH,CVE,Emerald Health Therapeutics Inc,EMH,53049,YES,V,price/CVE/EMH.V.csv,YES,desc/CVE/EMH.txt
EMH,ASX,European Metals Holdings Ltd,EMH,53049,YES,AX,price/ASX/EMH.AX.csv,YES,desc/ASX/EMH.txt
EMH,FRA,pferdewetten.de AG,EMH,53049,YES,F,price/FRA/EMH.F.csv,YES,desc/FRA/EMH.txt
EMH,JSE,E Media Holdings Ltd,EMH,53049,No,,,YES,desc/JSE/EMH.txt
EMH1,FRA,PFERDEWETTEN.DE AG,EMH1,53054,YES,F,price/FRA/EMH1.F.csv,No,
EMH1,ETR,PFERDEWETTEN.DE AG,EMH1,53054,YES,DE,price/ETR/EMH1.DE.csv,No,
EDE,NYSE,Empire District Electric Co,EDE,53068,YES,NYSE,price/NYSE/EDE.csv,YES,desc/NYSE/EDE.txt
