symbol,reason,origin_name,origin_index
PMTRE,Just not found,PMTRE,17743
PM.WI,Just not found,PM.WI,17749
PMWI,Just not found,PMWI,17752
WLNK,Just not found,WLNK,17754
WLNKQ,Just not found,WLNKQ,17755
FMZZ,Just not found,FMZZ,17770
SAMBD,Just not found,SAMBD,17785
PNBT,Just not found,PNBT,17789
PNLE,Just not found,PNLE,17831
PNLEQ,Just not found,PNLEQ,17832
PNDA,Just not found,PNDA,17835
CDOCE,Just not found,CDOCE,17840
CDOCD,Just not found,CDOCD,17842
PNEG,Just not found,PNEG,17845
PNET,Just not found,PNET,17848
PNGCE,Just not found,PNGCE,17871
PNGC,Just not found,PNGC,17872
PCNH,Just not found,PCNH,17874
PNJI,Just not found,PNJI,17883
PNRL,Just not found,PNRL,17890
PNRE,Just not found,PNRE,17918
PATL,Just not found,PATL,17920
PNTGF,Just not found,PNTGF,17931
PNTA,Just not found,PNTA,17938
PNTB,Just not found,PNTB,17959
MABG,Just not found,MABG,17962
PNTE,Just not found,PNTE,17964
PNTFQ,Just not found,PNTFQ,17967
PNFTQ,Just not found,PNFTQ,17968
PTFC,Just not found,PTFC,17970
PTFCQ,Just not found,PTFCQ,17971
PNTK,Just not found,PNTK,17973
PNTU,Just not found,PNTU,17975
PNTVE,Just not found,PNTVE,17979
PNUT,Just not found,PNUT,17982
PNVN,Just not found,PNVN,17989
PNVNQ,Just not found,PNVNQ,17991
PNWIF,Just not found,PNWIF,17998
PNOTE,Just not found,PNOTE,18005
PROAE,Just not found,PROAE,18032
PROAQ,Just not found,PROAQ,18035
PEFFD,Just not found,PEFFD,18038
PNYBF,Just not found,PNYBF,18043
POC.B,Just not found,POC.B,18045
POBS,Just not found,POBS,18046
POCCE,Just not found,POCCE,18055
POCI,Just not found,POCI,18057
POFO,Just not found,POFO,18073
POGNY,Just not found,POGNY,18079
POIGE,Just not found,POIGE,18092
POKR.C,Just not found,POKR.C,18095
POMGF,Just not found,POMGF,18128
POMH,Just not found,POMH,18132
POMHE,Just not found,POMHE,18134
POMO.C,Just not found,POMO.C,18138
POPNE,Just not found,POPNE,18164
PORK,Just not found,PORK,18178
PORX,Just not found,PORX,18182
GPOS,Just not found,GPOS,18200
GPDBY,Just not found,GPDBY,18204
POSCD,Just not found,POSCD,18213
POSL,Just not found,POSL,18215
POSRY,Just not found,POSRY,18220
POSO,Just not found,POSO,18223
POSOD,Just not found,POSOD,18226
POSOQ,Just not found,POSOQ,18228
POSS,Just not found,POSS,18229
VSCX,Just not found,VSCX,18233
SPOWE,Just not found,SPOWE,18237
SPOWD,Just not found,SPOWD,18239
CETCD,Just not found,CETCD,18241
POTS.C,Just not found,POTS.C,18253
POVTE,Just not found,POVTE,18261
POVT,Just not found,POVT,18262
POW.SV,Just not found,POW.SV,18266
EVPW,Just not found,EVPW,18282
POWY,Just not found,POWY,18286
POYMY,Just not found,POYMY,18294
POYO,Just not found,POYO,18297
GDPP,Just not found,GDPP,18326
PPCH,Just not found,PPCH,18331
PPCHD,Just not found,PPCHD,18332
PPGE,Just not found,PPGE,18353
PPHYL,Just not found,PPHYL,18357
PPS/PB,Just not found,PPS/PB,18365
PPSPRB,Just not found,PPSPRB,18367
PPSID,Just not found,PPSID,18369
PPK.H,Just not found,PPK.H,18378
PPLCE,Just not found,PPLCE,18388
PPLM,Just not found,PPLM,18393
PPSYP,Just not found,PPSYP,18406
PPOD,Just not found,PPOD,18407
PPP.UN,Just not found,PPP.UN,18417
PPPG.C,Just not found,PPPG.C,18420
PPTVD,Just not found,PPTVD,18435
PROEQ,Just not found,PROEQ,18445
PPTIE,Just not found,PPTIE,18467
PPVW,Just not found,PPVW,18470
AUXOE,Just not found,AUXOE,18472
AUXOD,Just not found,AUXOD,18477
PPY.A,Just not found,PPY.A,18484
QBR.SV,Just not found,QBR.SV,18495
PDL A,Just not found,PDL A,18500
PRTQE,Just not found,PRTQE,18508
PRACE,Just not found,PRACE,18522
ALPSE,Just not found,ALPSE,18532
TFLJ,Just not found,TFLJ,18534
GEAA,Just not found,GEAA,18541
PPRBQ,Just not found,PPRBQ,18556
PRBK,Just not found,PRBK,18560
PWBL,Just not found,PWBL,18571
PRC.UN,Just not found,PRC.UN,18579
UDET,Just not found,UDET,18586
UDTT,Just not found,UDTT,18589
UDTTE,Just not found,UDTTE,18590
PRCSD,Just not found,PRCSD,18607
HVDC,Just not found,HVDC,18613
IFLI,Just not found,IFLI,18617
IFLID,Just not found,IFLID,18618
QPOND,Just not found,QPOND,18621
PRDQ,Just not found,PRDQ,18636
PRDCQ,Just not found,PRDCQ,18638
PRDE,Just not found,PRDE,18643
PRI.UN,Just not found,PRI.UN,18655
PLRE,Just not found,PLRE,18668
NAFD,Just not found,NAFD,18678
PRZQE,Just not found,PRZQE,18687
ECMV,Just not found,ECMV,18698
PYRG,Just not found,PYRG,18713
PRGNQ,Just not found,PRGNQ,18726
PRGR,Just not found,PRGR,18736
PRGXD,Just not found,PRGXD,18752
PRGY,Just not found,PRGY,18757
XELR,Just not found,XELR,18773
BAZID,Just not found,BAZID,18775
PRIQ,Just not found,PRIQ,18796
SIXF,Just not found,SIXF,18811
SIXFQ,Just not found,SIXFQ,18812
PRLIE,Just not found,PRLIE,18825
PRLIQ,Just not found,PRLIQ,18827
PRLZ,Just not found,PRLZ,18838
PPBH,Just not found,PPBH,18840
PPBHY,Just not found,PPBHY,18841
PGBHF,Just not found,PGBHF,18842
PRMX,Just not found,PRMX,18874
PRNW,Just not found,PRNW,18889
PROXD,Just not found,PROXD,18958
PRP.CP,Just not found,PRP.CP,18962
POPEZ,Just not found,POPEZ,18966
PRPO.C,Just not found,PRPO.C,18970
PRPX,Just not found,PRPX,18971
PRFSD,Just not found,PRFSD,18991
PRSFE,Just not found,PRSFE,18994
PRSF,Just not found,PRSF,18995
PRSP,Just not found,PRSP,18999
PRSWD,Just not found,PRSWD,19007
PRSW,Just not found,PRSW,19008
PRT/IR,Just not found,PRT/IR,19014
PRT.IR,Just not found,PRT.IR,19015
PRT.UN,Just not found,PRT.UN,19020
PRTH,Just not found,PRTH,19032
PRTLQ,Just not found,PRTLQ,19041
PMUG,Just not found,PMUG,19042
DESCQ,Just not found,DESCQ,19050
PRTRD,Just not found,PRTRD,19053
PRTV,Just not found,PRTV,19058
PRTW,Just not found,PRTW,19059
PRTWZ,Just not found,PRTWZ,19061
PRTXD,Just not found,PRTXD,19065
PWDRE,Just not found,PWDRE,19089
PRVHE,Just not found,PRVHE,19095
PHIE,Just not found,PHIE,19098
PHILD,Just not found,PHILD,19099
PRVTD,Just not found,PRVTD,19103
PRVWZ,Just not found,PRVWZ,19108
PRWK,Just not found,PRWK,19110
PRW.UN,Just not found,PRW.UN,19113
PRWP,Just not found,PRWP,19116
PRWTD,Just not found,PRWTD,19122
PRWW,Just not found,PRWW,19127
PCT.A,Just not found,PCT.A,19135
PBEX,Just not found,PBEX,19137
PRXS,Just not found,PRXS,19142
PRXX,Just not found,PRXX,19143
PAIIE,Just not found,PAIIE,19145
PTCHE,Just not found,PTCHE,19152
PRZA,Just not found,PRZA,19169
PSAL,Just not found,PSAL,19199
PSBCE,Just not found,PSBCE,19223
PSCOE,Just not found,PSCOE,19255
PSCX,Just not found,PSCX,19266
PSDVV,Just not found,PSDVV,19288
PSFC,Just not found,PSFC,19306
PSFS,Just not found,PSFS,19312
ICZZ,Just not found,ICZZ,19314
PSHP,Just not found,PSHP,19332
PYTM,Just not found,PYTM,19339
PORTD,Just not found,PORTD,19341
PBSMY,Just not found,PBSMY,19349
PSIXQ,Just not found,PSIXQ,19355
PSNB,Just not found,PSNB,19381
PSNC,Just not found,PSNC,19382
PSOL,Just not found,PSOL,19390
PMSOE,Just not found,PMSOE,19392
PSQL,Just not found,PSQL,19410
ZNOM,Just not found,ZNOM,19417
ZNOMD,Just not found,ZNOMD,19419
PSTF,Just not found,PSTF,19454
PSTFY,Just not found,PSTFY,19459
PSTV,Just not found,PSTV,19466
PSTY,Just not found,PSTY,19468
SVRN,Just not found,SVRN,19479
PSWT,Just not found,PSWT,19488
PSYQ,Just not found,PSYQ,19503
PTA.CP,Just not found,PTA.CP,19512
PGNF,Just not found,PGNF,19525
PTETQ,Just not found,PTETQ,19574
PFLWF,Just not found,PFLWF,19577
PAG P,Just not found,PAG P,19578
PEYG,Just not found,PEYG,19586
PEYGE,Just not found,PEYGE,19587
NWUCE,Just not found,NWUCE,19590
PTGXF,Just not found,PTGXF,19593
PTHBF,Just not found,PTHBF,19595
PTHO,Just not found,PTHO,19598
TDON,Just not found,TDON,19599
PTHY.C,Just not found,PTHY.C,19602
GFIH,Just not found,GFIH,19606
GFIHQ,Just not found,GFIHQ,19607
PTID,Just not found,PTID,19628
PTL.SV,Just not found,PTL.SV,19644
PTLX,Just not found,PTLX,19648
DBTO,Just not found,DBTO,19649
PTML,Just not found,PTML,19658
PTNTF,Just not found,PTNTF,19666
PTNX,Just not found,PTNX,19670
PTON,Just not found,PTON,19680
PTPE,Just not found,PTPE,19687
ESPIE,Just not found,ESPIE,19689
PTQME,Just not found,PTQME,19695
PHTA,Just not found,PHTA,19733
PTSEF,Just not found,PTSEF,19761
PTSED,Just not found,PTSED,19762
PTSF,Just not found,PTSF,19765
PTSNE,Just not found,PTSNE,19772
PTSHD,Just not found,PTSHD,19775
VCGH,Just not found,VCGH,19782
PTVLE,Just not found,PTVLE,19799
PWTX,Just not found,PWTX,19813
PWTXQ,Just not found,PWTXQ,19815
PTRF,Just not found,PTRF,19821
PUCK,Just not found,PUCK,19838
PUFF,Just not found,PUFF,19844
PUOO,Just not found,PUOO,19864
PUPSE,Just not found,PUPSE,19873
PFLW,Just not found,PFLW,19883
AGAXE,Just not found,AGAXE,19885
PVTCY,Just not found,PVTCY,19902
PVAT,Just not found,PVAT,19904
PVC.CP,Just not found,PVC.CP,19905
PVCC,Just not found,PVCC,19909
PVCG.C,Just not found,PVCG.C,19911
PVIS,Just not found,PVIS,19943
PVIIQ,Just not found,PVIIQ,19946
GWLKE,Just not found,GWLKE,19952
PVIR,Just not found,PVIR,19955
PVLN,Just not found,PVLN,19968
PVLS,Just not found,PVLS,19970
PVMCE,Just not found,PVMCE,19972
PVSO,Just not found,PVSO,19991
PVSOD,Just not found,PVSOD,19994
MTSTD,Just not found,MTSTD,19996
PVTL,Just not found,PVTL,20005
PWAC,Just not found,PWAC,20021
PWAVD,Just not found,PWAVD,20028
PWBK,Just not found,PWBK,20035
PWRCE,Just not found,PWRCE,20044
QLBU,Just not found,QLBU,20048
QALBD,Just not found,QALBD,20050
MBSN,Just not found,MBSN,20054
HHGME,Just not found,HHGME,20057
PWEBQ,Just not found,PWEBQ,20069
PWFF,Just not found,PWFF,20076
SGYPD,Just not found,SGYPD,20079
PWI-U,Just not found,PWI-U,20085
PWI.UN,Just not found,PWI.UN,20090
PWIR,Just not found,PWIR,20092
PWNE,Just not found,PWNE,20115
PPCO,Just not found,PPCO,20116
PWRR,Just not found,PWRR,20128
PWSB,Just not found,PWSB,20134
PWST,Just not found,PWST,20135
PWT.UN,Just not found,PWT.UN,20143
PWTC,Just not found,PWTC,20145
PWTCD,Just not found,PWTCD,20147
PXCM,Just not found,PXCM,20161
PXL.H,Just not found,PXL.H,20173
PXLWD,Just not found,PXLWD,20176
PXM.H,Just not found,PXM.H,20180
BLFEE,Just not found,BLFEE,20190
BLFE,Just not found,BLFE,20191
IION,Just not found,IION,20197
IIONQ,Just not found,IIONQ,20198
PXPLD,Just not found,PXPLD,20204
PXRE,Just not found,PXRE,20211
AGIID,Just not found,AGIID,20224
PXXI,Just not found,PXXI,20238
PXXP,Just not found,PXXP,20240
PEHYY,Just not found,PEHYY,20243
PYBS,Just not found,PYBS,20244
PBHGE,Just not found,PBHGE,20246
PBHGD,Just not found,PBHGD,20248
PYCG.C,Just not found,PYCG.C,20250
PYGP.C,Just not found,PYGP.C,20255
PYMXE,Just not found,PYMXE,20261
PYOL,Just not found,PYOL,20264
PYPLV,Just not found,PYPLV,20270
PRY.A,Just not found,PRY.A,20273
PYRD,Just not found,PYRD,20279
PYTV,Just not found,PYTV,20287
PYXP,Just not found,PYXP,20294
PYXPE,Just not found,PYXPE,20295
PYXS,Just not found,PYXS,20299
PZIT,Just not found,PZIT,20308
PZYL,Just not found,PZYL,20329
PZZI,Just not found,PZZI,20338
QADI,Just not found,QADI,20346
QBIK,Just not found,QBIK,20356
QBYT,Just not found,QBYT,20360
QBSW,Just not found,QBSW,20361
SRNED,Just not found,SRNED,20363
QCBC,Just not found,QCBC,20371
QCCM,Just not found,QCCM,20374
QCMM,Just not found,QCMM,20375
QMM,Just not found,QMM,20377
QMMI,Just not found,QMMI,20378
QCFB,Just not found,QCFB,20380
QCHI,Just not found,QCHI,20382
QCHM,Just not found,QCHM,20388
QCSB,Just not found,QCSB,20404
QDEK,Just not found,QDEK,20414
QDIN,Just not found,QDIN,20419
QDRM,Just not found,QDRM,20423
QEDI,Just not found,QEDI,20431
QEI,Just not found,QEI,20434
SMQ.H,Just not found,SMQ.H,20438
QEKG,Just not found,QEKG,20440
QELP,Just not found,QELP,20445
PCLIE,Just not found,PCLIE,20457
QFAB,Just not found,QFAB,20462
QFABQ,Just not found,QFABQ,20463
QFCI,Just not found,QFCI,20464
QGENF,Just not found,QGENF,20475
QGLY,Just not found,QGLY,20482
QGX,Just not found,QGX,20486
QHGI,Just not found,QHGI,20492
QHRI,Just not found,QHRI,20498
QMNDQ,Just not found,QMNDQ,20502
QKKA,Just not found,QKKA,20507
QKKAQ,Just not found,QKKAQ,20510
QKTN,Just not found,QKTN,20512
QLIX,Just not found,QLIX,20527
FTSW,Just not found,FTSW,20528
QLMD,Just not found,QLMD,20530
QLTI,Just not found,QLTI,20543
QMDC,Just not found,QMDC,20556
QDHC,Just not found,QDHC,20562
QMSI,Just not found,QMSI,20578
QNO,Just not found,QNO,20589
QNTM,Just not found,QNTM,20596
QNTS,Just not found,QNTS,20599
QNTSQ,Just not found,QNTSQ,20601
QOILE,Just not found,QOILE,20606
QPCIE,Just not found,QPCIE,20610
QPDCE,Just not found,QPDCE,20614
QPIX,Just not found,QPIX,20616
QRSME,Just not found,QRSME,20627
QRL.CA,Just not found,QRL.CA,20640
QRPC,Just not found,QRPC,20645
QRCPE,Just not found,QRCPE,20647
QRCP,Just not found,QRCP,20649
QRSI,Just not found,QRSI,20663
QRST,Just not found,QRST,20664
QRUS,Just not found,QRUS,20672
COIG,Just not found,COIG,20703
QSTK,Just not found,QSTK,20708
TBRL,Just not found,TBRL,20709
QTEKE,Just not found,QTEKE,20723
QTFV,Just not found,QTFV,20728
QTFI,Just not found,QTFI,20730
ADSDE,Just not found,ADSDE,20733
ADSD,Just not found,ADSD,20734
QTMB,Just not found,QTMB,20735
QTRN,Just not found,QTRN,20742
QTTME,Just not found,QTTME,20745
QTTM,Just not found,QTTM,20746
MRESD,Just not found,MRESD,20749
QTUM,Just not found,QTUM,20751
QNGPE,Just not found,QNGPE,20756
QTWWD,Just not found,QTWWD,20761
QUBSY,Just not found,QUBSY,20777
QUCA,Just not found,QUCA,20780
QUCPY,Just not found,QUCPY,20781
NSUR,Just not found,NSUR,20805
QVCN,Just not found,QVCN,20812
QWST,Just not found,QWST,20813
QXLC,Just not found,QXLC,20819
QXLRY,Just not found,QXLRY,20822
TRSPY,Just not found,TRSPY,20823
QYPI,Just not found,QYPI,20827
QZR,Just not found,QZR,20831
RHZG,Just not found,RHZG,20851
RCOCQ,Just not found,RCOCQ,20856
RSCA,Just not found,RSCA,20857
PVTL,Just not found,PVTL,5
PWAC,Just not found,PWAC,21
PWAVD,Just not found,PWAVD,28
PWBK,Just not found,PWBK,35
PWRCE,Just not found,PWRCE,44
QLBU,Just not found,QLBU,48
QALBD,Just not found,QALBD,50
MBSN,Just not found,MBSN,54
HHGME,Just not found,HHGME,57
PWEBQ,Just not found,PWEBQ,69
PWFF,Just not found,PWFF,76
SGYPD,Just not found,SGYPD,79
PWI-U,Just not found,PWI-U,85
PWI.UN,Just not found,PWI.UN,90
PWIR,Just not found,PWIR,92
PWNE,Just not found,PWNE,115
PPCO,Just not found,PPCO,116
PWRR,Just not found,PWRR,128
PWSB,Just not found,PWSB,134
PWST,Just not found,PWST,135
PWT.UN,Just not found,PWT.UN,143
PWTC,Just not found,PWTC,145
PWTCD,Just not found,PWTCD,147
PXCM,Just not found,PXCM,161
PXL.H,Just not found,PXL.H,173
PXLWD,Just not found,PXLWD,176
PXM.H,Just not found,PXM.H,180
BLFEE,Just not found,BLFEE,190
BLFE,Just not found,BLFE,191
IION,Just not found,IION,197
IIONQ,Just not found,IIONQ,198
PXPLD,Just not found,PXPLD,204
PXRE,Just not found,PXRE,211
AGIID,Just not found,AGIID,224
PXXI,Just not found,PXXI,238
PXXP,Just not found,PXXP,240
PEHYY,Just not found,PEHYY,243
PYBS,Just not found,PYBS,244
PBHGE,Just not found,PBHGE,246
PBHGD,Just not found,PBHGD,248
PYCG.C,Just not found,PYCG.C,250
PYGP.C,Just not found,PYGP.C,255
PYMXE,Just not found,PYMXE,261
PYOL,Just not found,PYOL,264
PYPLV,Just not found,PYPLV,270
PRY.A,Just not found,PRY.A,273
PYRD,Just not found,PYRD,279
PYTV,Just not found,PYTV,287
PYXP,Just not found,PYXP,294
PYXPE,Just not found,PYXPE,295
PYXS,Just not found,PYXS,299
PZIT,Just not found,PZIT,308
PZYL,Just not found,PZYL,329
PZZI,Just not found,PZZI,338
QADI,Just not found,QADI,346
QBIK,Just not found,QBIK,356
QBYT,Just not found,QBYT,360
QBSW,Just not found,QBSW,361
SRNED,Just not found,SRNED,363
QCBC,Just not found,QCBC,371
QCCM,Just not found,QCCM,374
QCMM,Just not found,QCMM,375
QMM,Just not found,QMM,377
QMMI,Just not found,QMMI,378
QCFB,Just not found,QCFB,380
QCHI,Just not found,QCHI,382
QCHM,Just not found,QCHM,388
QCSB,Just not found,QCSB,404
QDEK,Just not found,QDEK,414
QDIN,Just not found,QDIN,419
QDRM,Just not found,QDRM,423
QEDI,Just not found,QEDI,431
QEI,Just not found,QEI,434
SMQ.H,Just not found,SMQ.H,438
QEKG,Just not found,QEKG,440
QELP,Just not found,QELP,445
PCLIE,Just not found,PCLIE,457
QFAB,Just not found,QFAB,462
QFABQ,Just not found,QFABQ,463
QFCI,Just not found,QFCI,464
QGENF,Just not found,QGENF,475
QGLY,Just not found,QGLY,482
QGX,Just not found,QGX,486
QHGI,Just not found,QHGI,492
QHRI,Just not found,QHRI,498
QMNDQ,Just not found,QMNDQ,502
QKKA,Just not found,QKKA,507
QKKAQ,Just not found,QKKAQ,510
QKTN,Just not found,QKTN,512
QLIX,Just not found,QLIX,527
FTSW,Just not found,FTSW,528
QLMD,Just not found,QLMD,530
QLTI,Just not found,QLTI,543
QMDC,Just not found,QMDC,556
QDHC,Just not found,QDHC,562
QMSI,Just not found,QMSI,578
QNO,Just not found,QNO,589
QNTM,Just not found,QNTM,596
QNTS,Just not found,QNTS,599
QNTSQ,Just not found,QNTSQ,601
QOILE,Just not found,QOILE,606
QPCIE,Just not found,QPCIE,610
QPDCE,Just not found,QPDCE,614
QPIX,Just not found,QPIX,616
QRSME,Just not found,QRSME,627
QRL.CA,Just not found,QRL.CA,640
QRPC,Just not found,QRPC,645
QRCPE,Just not found,QRCPE,647
QRCP,Just not found,QRCP,649
QRSI,Just not found,QRSI,663
QRST,Just not found,QRST,664
QRUS,Just not found,QRUS,672
COIG,Just not found,COIG,703
QSTK,Just not found,QSTK,708
TBRL,Just not found,TBRL,709
QTEKE,Just not found,QTEKE,723
QTFV,Just not found,QTFV,728
QTFI,Just not found,QTFI,730
ADSDE,Just not found,ADSDE,733
ADSD,Just not found,ADSD,734
QTMB,Just not found,QTMB,735
QTRN,Just not found,QTRN,742
QTTME,Just not found,QTTME,745
QTTM,Just not found,QTTM,746
MRESD,Just not found,MRESD,749
QTUM,Just not found,QTUM,751
QNGPE,Just not found,QNGPE,756
QTWWD,Just not found,QTWWD,761
QUBSY,Just not found,QUBSY,777
QUCA,Just not found,QUCA,780
QUCPY,Just not found,QUCPY,781
NSUR,Just not found,NSUR,805
QVCN,Just not found,QVCN,812
QWST,Just not found,QWST,813
QXLC,Just not found,QXLC,819
QXLRY,Just not found,QXLRY,822
TRSPY,Just not found,TRSPY,823
QYPI,Just not found,QYPI,827
QZR,Just not found,QZR,831
RHZG,Just not found,RHZG,851
RCOCQ,Just not found,RCOCQ,856
RSCA,Just not found,RSCA,857
HLEGE,Just not found,HLEGE,860
HLEG,Just not found,HLEG,861
RACA,Just not found,RACA,876
RCAL,Just not found,RCAL,881
RACF,Just not found,RACF,885
RACN,Just not found,RACN,896
ZMBA,Just not found,ZMBA,900
RADIF,Just not found,RADIF,921
RADID,Just not found,RADID,923
RAFIE,Just not found,RAFIE,938
RAGS,Just not found,RAGS,942
EJZZ,Just not found,EJZZ,946
RAGQ,Just not found,RAGQ,949
RDA.A,Just not found,RDA.A,1003
RAMRD,Just not found,RAMRD,1011
RAMR,Just not found,RAMR,1012
NEWLD,Just not found,NEWLD,1027
RANKY,Just not found,RANKY,1041
RANGY,Just not found,RANGY,1042
RAPRA,Just not found,RAPRA,1052
RAPTE,Just not found,RAPTE,1055
SNPD,Just not found,SNPD,1057
HWBI,Just not found,HWBI,1058
GDSM,Just not found,GDSM,1059
RARB,Just not found,RARB,1065
JEWL,Just not found,JEWL,1082
SGNN,Just not found,SGNN,1085
RAWC,Just not found,RAWC,1101
RAXA,Just not found,RAXA,1110
RAXR,Just not found,RAXR,1111
RAZF,Just not found,RAZF,1134
RAZR,Just not found,RAZR,1137
RBAK,Just not found,RBAK,1154
RBAKQ,Just not found,RBAKQ,1156
RBAM,Just not found,RBAM,1158
RBAN,Just not found,RBAN,1159
RBCLD,Just not found,RBCLD,1163
RBCO,Just not found,RBCO,1181
RBDG,Just not found,RBDG,1189
VNFNY,Just not found,VNFNY,1192
RBDSQ,Just not found,RBDSQ,1196
RBGPY,Just not found,RBGPY,1200
RBIN,Just not found,RBIN,1209
RBKV,Just not found,RBKV,1211
RBNF,Just not found,RBNF,1222
RBO.UN,Just not found,RBO.UN,1227
RBOK,Just not found,RBOK,1228
QWP,Just not found,QWP,1237
RBSI,Just not found,RBSI,1246
RBSN,Just not found,RBSN,1247
RBOW,Just not found,RBOW,1250
RBYCD,Just not found,RBYCD,1260
RCAI,Just not found,RCAI,1280
RCAA,Just not found,RCAA,1281
RCBK,Just not found,RCBK,1286
RCBI,Just not found,RCBI,1291
RCCA,Just not found,RCCA,1300
RCCK,Just not found,RCCK,1307
RCDC,Just not found,RCDC,1310
RCFO,Just not found,RCFO,1319
RCGL,Just not found,RCGL,1321
RCGI,Just not found,RCGI,1331
CAEID,Just not found,CAEID,1339
RCHF,Just not found,RCHF,1347
RCI.NV,Just not found,RCI.NV,1366
RCKB,Just not found,RCKB,1382
DSGR,Just not found,DSGR,1406
RCM.RV,Just not found,RCM.RV,1416
RCNC,Just not found,RCNC,1425
RCNCQ,Just not found,RCNCQ,1426
RCNI,Just not found,RCNI,1427
RGCM,Just not found,RGCM,1431
RCOR,Just not found,RCOR,1433
RCRF,Just not found,RCRF,1434
RCFQ,Just not found,RCFQ,1435
RCOTQ,Just not found,RCOTQ,1440
RCR/A,Just not found,RCR/A,1448
RCR.A,Just not found,RCR.A,1449
RCRE,Just not found,RCRE,1450
RCSB,Just not found,RCSB,1461
RCX,Just not found,RCX,1468
RDCMD,Just not found,RDCMD,1506
RDDB,Just not found,RDDB,1511
RDGC,Just not found,RDGC,1518
RDGE,Just not found,RDGE,1520
RDHS,Just not found,RDHS,1524
RDIO,Just not found,RDIO,1537
RDDS,Just not found,RDDS,1539
RDKN,Just not found,RDKN,1550
RDMG,Just not found,RDMG,1557
RDOXE,Just not found,RDOXE,1564
RDRTD,Just not found,RDRTD,1583
RDRT,Just not found,RDRT,1584
RDRTQ,Just not found,RDRTQ,1585
RDT.H,Just not found,RDT.H,1594
DODV,Just not found,DODV,1602
RDVN,Just not found,RDVN,1606
REBA.C,Just not found,REBA.C,1657
RCOME,Just not found,RCOME,1672
RECP.C,Just not found,RECP.C,1678
RECVD,Just not found,RECVD,1681
LLEXD,Just not found,LLEXD,1684
RECQ,Just not found,RECQ,1688
RECQQ,Just not found,RECQQ,1689
RDDI,Just not found,RDDI,1696
AWSRD,Just not found,AWSRD,1698
AWSRE,Just not found,AWSRE,1700
RDIC,Just not found,RDIC,1718
REE.IR,Just not found,REE.IR,1730
REE.UN,Just not found,REE.UN,1731
REGM,Just not found,REGM,1766
RNDE,Just not found,RNDE,1769
RMED,Just not found,RMED,1780
REID,Just not found,REID,1784
RELH,Just not found,RELH,1805
RELHQ,Just not found,RELHQ,1806
PSAY,Just not found,PSAY,1815
OZIV,Just not found,OZIV,1816
OZIVF,Just not found,OZIVF,1817
RELLE,Just not found,RELLE,1829
REMCD,Just not found,REMCD,1844
RBMG,Just not found,RBMG,1850
SKLNQ,Just not found,SKLNQ,1862
RENL,Just not found,RENL,1864
